Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA48,OUT017,3469.6548019473657
FDN23,OUT017,2436.98720489049
NCR18,OUT035,775.2820214161585
FDD45,OUT046,1537.3878946943441
FDI22,OUT018,3073.044237510436
FDT09,OUT013,2148.7339170019422
DRC24,OUT027,3733.2266788133475
FDT39,OUT046,2445.8432451842846
FDX28,OUT045,1633.7846964964324
FDA50,OUT018,1379.3808205750788
FDT33,OUT027,4355.221361131776
FDQ60,OUT049,2000.8200661516416
NCM19,OUT018,1732.5134011884816
FDF40,OUT046,3980.4466556695884
NCI30,OUT035,3958.831306772896
FDK34,OUT049,3856.722037451801
FDA38,OUT027,6002.319245002104
FDT02,OUT045,734.2402486231003
FDC11,OUT017,1551.360337945883
FDD08,OUT046,746.931515556327
NCS29,OUT046,3994.195784338481
DRI03,OUT010,454.5076237608313
FDK48,OUT035,1079.7262728235485
FDM52,OUT049,2436.98720489049
FDP49,OUT035,963.9880098525658
DRA24,OUT046,2701.523315809505
NCJ43,OUT049,2893.8005924161653
FDE11,OUT045,3143.6336271380264
FDP01,OUT049,2375.454208230816
FDQ59,OUT018,1224.0157484346091
FDA43,OUT019,506.9310404602398
FDL14,OUT017,2436.98720489049
FDV50,OUT010,412.13151293236933
FDT01,OUT027,5391.666493670029
NCC42,OUT035,2159.372342274184
FDO28,OUT046,1906.949908199585
FDD32,OUT019,358.6995698588691
FDV45,OUT035,3163.128092704063
NCW17,OUT019,421.4632404042411
NCJ17,OUT027,2255.690417478333
NCF18,OUT049,3143.6336271380264
FDP01,OUT045,2375.454208230816
FDH24,OUT045,2445.966947254982
FDI38,OUT027,6285.137534909181
FDX03,OUT035,778.6106661190514
FDY28,OUT046,3405.279815100834
FDN34,OUT018,2627.2410635016436
FDJ02,OUT045,2436.98720489049
FDW40,OUT019,416.61456135666975
FDX03,OUT017,746.931515556327
FDE17,OUT027,3733.2266788133475
FDT58,OUT046,2799.206775268036
FDI38,OUT013,4298.7508563399815
FDW22,OUT035,3720.124573151725
FDS15,OUT027,2625.8294903024207
NCX06,OUT013,3210.747960284829
DRK47,OUT035,3842.58324655175
FDC23,OUT027,4643.344219752558
FDM56,OUT010,390.43545852976786
FDP21,OUT046,3143.6336271380264
FDP58,OUT046,3405.279815100834
FDA27,OUT019,776.8915671298001
FDK41,OUT019,407.64656973652495
NCH42,OUT046,3823.0887809857136
FDG29,OUT045,746.931515556327
FDW15,OUT018,2233.817924870592
FDD28,OUT018,801.8684435391074
FDQ37,OUT049,3801.4577982923165
FDC23,OUT035,2922.1510982759964
FDV13,OUT035,1430.4826129656087
FDK33,OUT046,3485.952215004323
FDO33,OUT013,1906.949908199585
FDN21,OUT017,2602.6319538187277
NCW06,OUT027,5065.59197909745
FDI38,OUT035,4318.245321906019
FDC21,OUT027,2625.8294903024207
NCS05,OUT046,2148.7339170019422
NCN53,OUT049,734.2402486231003
FDV40,OUT010,345.30770067389824
FDG60,OUT017,3823.0887809857136
NCY30,OUT027,5123.850271950459
FDM40,OUT045,2139.8778767081476
NCO30,OUT046,3152.489667431821
FDK10,OUT046,2893.8005924161653
FDM36,OUT045,2893.8005924161653
FDN10,OUT013,1906.949908199585
FDM46,OUT018,1268.4890381053697
FDX50,OUT049,1727.8812851712037
FDP33,OUT045,3949.472081356958
FDO12,OUT045,3152.489667431821
FDC28,OUT013,1727.8812851712037
FDO31,OUT045,1286.5890518466251
FDX45,OUT035,2456.4816704565264
FDV21,OUT049,2081.2367108418634
FDH04,OUT049,1419.8441876933664
NCG54,OUT013,2799.206775268036
FDO13,OUT046,2602.6319538187277
FDA09,OUT027,4634.488179458764
FDC38,OUT017,2139.8778767081476
NCO42,OUT046,2375.454208230816
FDL45,OUT049,2081.2367108418634
NCK31,OUT013,832.3184539321687
FDM39,OUT017,2933.5696478719133
FDC22,OUT010,506.9310404602398
FDF46,OUT046,1906.949908199585
FDQ37,OUT045,3801.4577982923165
FDH41,OUT010,546.2631176843612
FDQ04,OUT046,746.931515556327
NCQ02,OUT027,5074.448019391245
FDJ57,OUT027,5074.448019391245
NCE07,OUT049,2148.7339170019422
FDE56,OUT013,959.8755176583728
FDI20,OUT049,3477.0961747105284
FDK36,OUT018,665.6942111247234
FDP08,OUT027,5065.59197909745
FDF44,OUT017,2139.8778767081476
NCU53,OUT017,2799.206775268036
FDF47,OUT035,3636.4730424732156
FDS55,OUT010,407.4735658353978
FDZ52,OUT010,371.14315187360035
FDL04,OUT018,1491.6789146882613
NCM26,OUT035,2465.337710750321
FDX43,OUT049,2808.0628155618306
FDP52,OUT049,3823.0887809857136
DRK49,OUT045,746.931515556327
FDE38,OUT013,2701.523315809505
DRF13,OUT035,2456.4816704565264
FDK41,OUT010,407.64656973652495
FDJ04,OUT027,3114.4065002152156
FDZ44,OUT018,1732.5134011884816
FDS11,OUT013,3700.6301075856886
FDA55,OUT049,3700.6301075856886
NCW53,OUT046,3143.6336271380264
FDB49,OUT027,2634.6855305962154
FDD23,OUT017,3143.6336271380264
NCV42,OUT045,1727.8812851712037
NCZ29,OUT018,1878.0674308219627
FDQ26,OUT013,944.493544286529
FDV08,OUT017,746.931515556327
FDC53,OUT049,1658.5420291013213
FDV58,OUT010,445.398043800566
NCP02,OUT019,165.83121690602687
DRI37,OUT045,944.493544286529
FDQ12,OUT049,3823.0887809857136
FDE33,OUT046,1286.5890518466251
FDX27,OUT045,1475.8548980346702
FDM22,OUT017,832.3184539321687
NCH30,OUT019,415.01386728707575
FDC04,OUT017,3939.3368412068594
FDO38,OUT046,1286.5890518466251
FDV52,OUT027,3019.764419556127
FDB32,OUT013,1546.2439349881388
FDV43,OUT018,656.8381708309288
FDI24,OUT018,2627.2410635016436
FDR40,OUT017,1353.481299004109
FDW02,OUT049,2081.2367108418634
FDE44,OUT049,814.8452449501947
FDL38,OUT046,1419.8441876933664
NCT54,OUT010,396.87112270400644
DRJ39,OUT010,568.3816517031971
FDW55,OUT049,4007.9559567901233
DRF13,OUT019,348.2081827277585
NCW17,OUT049,2148.7339170019422
FDP13,OUT035,766.4259811223639
FDS08,OUT018,2627.2410635016436
NCP17,OUT035,988.2260235182043
NCO53,OUT035,3221.3863855570708
FDH19,OUT045,2893.8005924161653
FDJ04,OUT017,2000.8200661516416
FDG10,OUT049,953.3495845803236
FDA40,OUT010,407.64656973652495
FDI53,OUT045,2602.6319538187277
FDU09,OUT010,165.83121690602687
FDK60,OUT045,1633.7846964964324
FDR43,OUT017,734.2402486231003
FDW22,OUT017,3427.39834911967
DRP47,OUT010,711.3587011968756
DRG48,OUT010,407.4735658353978
FDA14,OUT035,2456.4816704565264
FDU49,OUT013,1382.0228225538744
FDK28,OUT045,3971.5906153757937
FDT19,OUT046,2893.8005924161653
NCQ42,OUT045,2081.2367108418634
FDD03,OUT045,3800.9702469668778
NCM53,OUT013,1649.6859888075267
NCX53,OUT045,2148.7339170019422
FDV14,OUT027,2255.690417478333
NCZ54,OUT017,3144.226805121746
FDB39,OUT013,944.493544286529
DRC24,OUT046,2436.98720489049
FDY36,OUT013,1069.0878475513061
FDN01,OUT035,2922.1510982759964
DRH25,OUT046,897.697238372441
FDV08,OUT046,755.7875558501216
NCP53,OUT049,3939.3368412068594
FDU52,OUT010,435.86577665695427
NCI42,OUT045,3434.8640222537883
FDZ14,OUT035,2020.3145317176786
FDF11,OUT046,3948.192881500654
FDQ13,OUT018,1232.8717887284038
FDO32,OUT010,107.0385704940823
DRJ37,OUT018,2233.817924870592
FDY43,OUT046,2799.206775268036
NCT41,OUT017,2436.98720489049
NCV17,OUT045,2148.7339170019422
FDM04,OUT027,1457.9761302636334
DRB48,OUT018,588.9244414370611
FDM24,OUT013,2436.98720489049
FDT37,OUT049,3971.5906153757937
NCO05,OUT010,388.0150824102118
FDL13,OUT046,3823.0887809857136
FDL15,OUT017,2436.98720489049
FDB11,OUT018,3281.191829936777
FDL14,OUT019,418.5055218932068
FDY10,OUT019,415.01386728707575
FDJ40,OUT049,1727.8812851712037
NCW18,OUT046,4126.411879280405
NCY06,OUT013,2139.8778767081476
DRE13,OUT018,1224.0157484346091
FDA26,OUT045,3427.39834911967
NCE19,OUT010,181.03452362253418
FDE33,OUT035,1306.083517412662
DRL59,OUT027,1466.832170557428
FDY07,OUT046,823.7012852439893
FDF57,OUT018,2627.2410635016436
FDM58,OUT035,1747.3757507372407
FDP26,OUT027,2634.6855305962154
FDY32,OUT046,2701.523315809505
FDD51,OUT010,115.89461078787689
FDU22,OUT018,1797.6507861317436
FDZ49,OUT018,3077.546386191519
NCI42,OUT017,3434.8640222537883
FDT04,OUT027,1133.0056730115796
NCU41,OUT045,3143.6336271380264
FDS56,OUT045,4021.705085459016
NCN42,OUT017,2445.8432451842846
FDK34,OUT046,3939.3368412068594
FDB03,OUT017,3917.2183071880236
DRJ25,OUT035,834.3397105162315
FDT25,OUT027,3214.6622947398682
FDN20,OUT013,2799.206775268036
FDP09,OUT013,3427.39834911967
FDM20,OUT019,772.1470940814008
NCG55,OUT046,1906.949908199585
NCP14,OUT045,1649.6859888075267
NCH06,OUT046,3337.607684781281
FDV52,OUT013,1845.416911539911
NCL07,OUT035,766.4259811223639
DRJ11,OUT027,5065.59197909745
DRO59,OUT013,1187.073061340177
FDW15,OUT010,407.4735658353978
NCQ30,OUT035,2100.7311764079
NCN54,OUT019,345.30770067389824
FDY01,OUT027,3019.764419556127
FDX39,OUT035,3446.8928146857065
FDH53,OUT027,2227.1488939285678
FDA57,OUT035,766.4259811223639
NCC07,OUT010,390.43545852976786
FDU28,OUT013,3143.6336271380264
FDK36,OUT010,115.89461078787689
FDR36,OUT018,588.9244414370611
NCQ17,OUT035,2456.4816704565264
FDS28,OUT019,165.83121690602687
FDE08,OUT045,2436.98720489049
FDU22,OUT046,2000.8200661516416
FDG41,OUT045,1649.6859888075267
FDO31,OUT010,345.30770067389824
FDM21,OUT019,711.3587011968756
FDU40,OUT017,3082.1006304783527
FDV36,OUT018,1878.0674308219627
FDT10,OUT027,1706.0697019231056
FDX38,OUT045,814.8452449501947
NCU30,OUT027,4078.525151992202
NCV06,OUT049,3152.489667431821
FDT16,OUT035,4613.453582124066
NCP41,OUT027,2634.6855305962154
FDZ56,OUT017,2799.206775268036
FDC22,OUT035,3163.128092704063
FDU10,OUT035,766.4259811223639
FDS46,OUT045,1906.949908199585
FDO08,OUT049,2799.206775268036
NCV42,OUT018,1491.6789146882613
FDP33,OUT035,3968.9665469229944
FDJ12,OUT046,3477.0961747105284
FDH04,OUT045,1419.8441876933664
NCU54,OUT013,3405.279815100834
FDO36,OUT010,470.59922428249575
FDT37,OUT027,6017.628980705721
FDD14,OUT010,445.398043800566
FDA16,OUT013,3427.39834911967
NCS42,OUT019,429.02990982642285
FDP10,OUT019,377.3583843342167
FDQ28,OUT049,2436.98720489049
FDK57,OUT010,403.6805702404531
FDK02,OUT013,1906.949908199585
FDW47,OUT018,1878.0674308219627
NCC42,OUT018,1936.708596688247
FDQ37,OUT018,3540.605863606119
FDL40,OUT046,1546.2439349881388
DRE13,OUT010,407.64656973652495
FDQ34,OUT027,2625.8294903024207
NCB54,OUT046,2081.2367108418634
FDS48,OUT049,2445.8432451842846
FDO15,OUT045,1059.8004958148429
NCT30,OUT013,814.8452449501947
FDU49,OUT027,2255.690417478333
FDE21,OUT046,1915.8059484933797
FDS49,OUT019,358.6995698588691
FDT38,OUT027,2255.690417478333
FDZ01,OUT045,1658.5420291013213
FDC41,OUT035,1206.567526906214
DRG13,OUT010,476.18410614948
NCZ42,OUT018,3446.139800096684
NCM07,OUT045,1382.0228225538744
NCV17,OUT018,1945.5646369820417
DRK39,OUT035,1372.9757645701459
FDS37,OUT018,1732.5134011884816
FDV12,OUT019,388.0150824102118
NCG19,OUT018,3415.1652257840537
FDS51,OUT013,959.8755176583728
NCO14,OUT046,746.931515556327
FDC38,OUT046,2139.8778767081476
FDN15,OUT046,2148.7339170019422
NCH42,OUT013,3823.0887809857136
FDQ22,OUT046,734.2402486231003
FDC05,OUT013,3143.6336271380264
FDZ31,OUT013,3143.6336271380264
DRJ23,OUT049,3143.6336271380264
FDC52,OUT035,2465.337710750321
DRD12,OUT010,413.52194500135965
FDV55,OUT017,2436.98720489049
FDD32,OUT046,1344.6252587103143
FDR01,OUT049,3477.0961747105284
FDY08,OUT019,405.7090508538488
FDQ45,OUT045,3152.489667431821
DRN11,OUT027,3733.2266788133475
NCS05,OUT018,1945.5646369820417
FDY32,OUT035,2622.126419384764
NCD31,OUT045,2710.3793561033
NCE06,OUT049,2602.6319538187277
NCP14,OUT046,1649.6859888075267
NCF18,OUT019,506.9310404602398
FDF14,OUT018,2233.817924870592
FDB22,OUT017,2436.98720489049
NCH54,OUT049,2602.6319538187277
FDU27,OUT035,834.3397105162315
FDS58,OUT027,4087.381192285997
NCU29,OUT035,2456.4816704565264
FDJ57,OUT013,3152.489667431821
FDL56,OUT049,1382.0228225538744
FDH60,OUT035,3163.128092704063
FDN24,OUT018,786.4864701672636
FDD02,OUT017,2009.6761064454363
FDP15,OUT017,4136.186184755625
FDB28,OUT027,5065.59197909745
DRC49,OUT045,2436.98720489049
NCG30,OUT018,1878.0674308219627
FDJ14,OUT049,1286.5890518466251
FDL52,OUT045,734.2402486231003
NCG19,OUT027,5921.390934417329
NCN41,OUT035,2100.7311764079
FDW22,OUT013,3700.6301075856886
FDI02,OUT013,1906.949908199585
FDV51,OUT045,2701.523315809505
FDV48,OUT046,1286.5890518466251
NCL17,OUT019,416.61456135666975
FDP46,OUT045,1419.8441876933664
FDU10,OUT045,734.2402486231003
FDT37,OUT010,776.8915671298001
FDI27,OUT035,834.3397105162315
FDN51,OUT046,4003.051824632276
FDW07,OUT035,1401.5172881199114
FDN45,OUT049,3678.511573566853
DRN37,OUT027,4364.07740142557
DRF48,OUT049,3143.6336271380264
FDP38,OUT019,107.0385704940823
NCX18,OUT027,5074.448019391245
FDK45,OUT018,1732.5134011884816
FDZ37,OUT049,1390.878862847669
FDS50,OUT018,3104.6283654150543
NCR54,OUT018,2882.781692451829
NCS17,OUT035,1556.8823602603811
FDV31,OUT046,2893.8005924161653
DRE27,OUT017,1537.3878946943441
FDN60,OUT013,2602.6319538187277
FDK26,OUT013,3143.6336271380264
FDX37,OUT018,1491.6789146882613
FDW31,OUT046,3143.6336271380264
FDX26,OUT018,2882.781692451829
DRL49,OUT019,313.8314589904742
FDU49,OUT017,1382.0228225538744
FDY58,OUT046,3823.0887809857136
FDN03,OUT045,3980.4466556695884
NCV06,OUT010,515.7870807540343
FDH53,OUT045,1353.481299004109
FDG31,OUT018,892.9373814017822
NCC06,OUT045,2139.8778767081476
FDS13,OUT049,3956.0951758993015
FDP16,OUT035,3958.831306772896
FDA35,OUT013,2081.2367108418634
DRP47,OUT018,3517.8737025863916
FDY28,OUT010,577.2376919969918
FDY20,OUT035,1430.4826129656087
NCH30,OUT017,1727.8812851712037
NCR29,OUT019,165.83121690602687
NCP05,OUT013,2445.8432451842846
NCF30,OUT019,403.2754726385747
FDA08,OUT035,2729.8738216693364
FDN51,OUT027,6259.455055943762
FDH12,OUT046,1649.6859888075267
FDY39,OUT017,3201.8919199910342
NCO53,OUT045,3143.6336271380264
FDB40,OUT046,2445.8432451842846
FDH02,OUT049,1419.8441876933664
FDY11,OUT027,1791.3855791631986
FDQ09,OUT019,415.01386728707575
FDP16,OUT013,3939.3368412068594
NCF55,OUT018,585.0892147976293
FDY09,OUT027,4634.488179458764
FDY39,OUT045,3201.8919199910342
NCU53,OUT049,2602.6319538187277
NCT41,OUT049,2436.98720489049
FDJ45,OUT046,734.2402486231003
FDR28,OUT013,2602.6319538187277
FDN08,OUT013,1906.949908199585
FDJ07,OUT049,1915.8059484933797
FDZ09,OUT027,4343.825799964666
FDQ14,OUT017,2436.98720489049
FDY12,OUT027,1338.8320250585227
FDK57,OUT046,2081.2367108418634
FDD20,OUT049,2090.092751135658
FDS36,OUT018,1553.4447781601002
FDI40,OUT049,1649.6859888075267
FDJ40,OUT045,1727.8812851712037
FDE08,OUT013,2436.98720489049
DRK01,OUT013,1537.3878946943441
FDC58,OUT049,746.931515556327
FDE50,OUT046,3152.489667431821
FDX48,OUT035,2456.4816704565264
DRM35,OUT018,2627.2410635016436
FDG41,OUT013,1649.6859888075267
FDB52,OUT046,3684.0477206403584
FDV19,OUT045,2602.6319538187277
DRG48,OUT017,2445.8432451842846
FDI26,OUT013,2893.8005924161653
FDU11,OUT019,403.2754726385747
FDF59,OUT019,421.4632404042411
FDR07,OUT049,1475.8548980346702
NCE06,OUT017,2602.6319538187277
FDE10,OUT046,2139.8778767081476
NCO55,OUT046,1649.6859888075267
FDZ13,OUT013,823.7012852439893
FDT50,OUT017,1537.3878946943441
FDH12,OUT010,377.3583843342167
FDD21,OUT045,1906.949908199585
NCM05,OUT013,4279.79719009144
FDK04,OUT013,968.7315579521675
FDN33,OUT017,1537.3878946943441
NCM18,OUT010,241.4386479782393
DRC25,OUT049,1382.0228225538744
FDT47,OUT017,1537.3878946943441
FDD45,OUT027,2513.531396189238
NCD07,OUT018,1732.5134011884816
NCY54,OUT010,454.5076237608313
FDL12,OUT049,959.8755176583728
FDL02,OUT017,1649.6859888075267
FDC60,OUT035,1430.4826129656087
FDR37,OUT017,2895.962147982257
FDY16,OUT017,3152.489667431821
FDU26,OUT045,2000.8200661516416
FDN24,OUT013,888.8411980786464
FDH44,OUT013,2436.98720489049
FDE23,OUT010,107.0385704940823
FDW60,OUT017,2902.65663270996
FDQ55,OUT049,1915.8059484933797
FDV32,OUT027,1706.0697019231056
FDV03,OUT010,418.5055218932068
FDY14,OUT010,1117.538376816148
NCL55,OUT027,6017.628980705721
DRF25,OUT017,746.931515556327
FDX03,OUT046,759.1162005530146
FDF40,OUT045,3948.192881500654
FDX24,OUT010,422.3779852951543
FDA25,OUT049,1649.6859888075267
FDH21,OUT018,2399.4626737988297
FDB47,OUT010,546.2631176843612
FDT34,OUT019,377.3583843342167
FDS39,OUT010,416.61456135666975
NCU05,OUT046,1286.5890518466251
FDE02,OUT049,1426.496112224635
FDL25,OUT035,1430.4826129656087
FDC50,OUT049,1537.3878946943441
FDZ32,OUT049,1649.6859888075267
FDV14,OUT045,1382.0228225538744
FDR07,OUT045,1475.8548980346702
FDB26,OUT049,888.8411980786464
NCR50,OUT045,3387.2217859825564
FDP01,OUT018,2172.284928210918
FDH57,OUT045,2139.8778767081476
FDM60,OUT027,1133.0056730115796
FDA45,OUT017,2841.123636050286
FDU55,OUT017,4474.378102255435
FDH40,OUT035,1364.1197242763512
FDG40,OUT019,56.85949929298972
FDT12,OUT049,3700.6301075856886
DRL59,OUT045,897.697238372441
FDT47,OUT018,1491.6789146882613
FDI60,OUT017,1050.9444555210482
DRF51,OUT027,1120.3144060783532
NCK31,OUT049,814.8452449501947
FDB08,OUT045,2602.6319538187277
FDM44,OUT035,1669.1804543735636
FDD46,OUT018,2233.817924870592
FDR27,OUT019,405.7090508538488
FDV56,OUT010,399.2914988235625
FDM02,OUT049,1382.0228225538744
FDU45,OUT018,1732.5134011884816
FDZ10,OUT017,2081.2367108418634
NCK31,OUT010,107.0385704940823
FDR27,OUT035,2159.372342274184
FDF33,OUT013,1658.5420291013213
FDJ36,OUT046,1649.6859888075267
FDP33,OUT049,3949.472081356958
FDG17,OUT046,4163.429446721729
FDG47,OUT027,4996.111704411995
NCW29,OUT046,2081.2367108418634
DRH59,OUT017,1050.9444555210482
FDR32,OUT017,3800.9702469668778
FDP48,OUT035,3221.3863855570708
FDG17,OUT035,4182.923912287766
DRJ59,OUT017,755.7875558501216
FDY48,OUT027,2634.6855305962154
FDB02,OUT046,2893.8005924161653
FDN10,OUT019,415.01386728707575
NCD55,OUT035,766.4259811223639
FDX34,OUT013,2081.2367108418634
FDZ38,OUT045,3466.52744577051
DRF37,OUT049,3972.0772503196454
DRL47,OUT019,403.2754726385747
FDL27,OUT035,1079.2949613808798
NCP53,OUT035,3876.2165030178376
FDT03,OUT019,306.1540928396014
FDJ28,OUT035,3171.9841329978576
FDF40,OUT018,3560.0088346441767
FDA32,OUT035,3446.8928146857065
NCP02,OUT017,944.493544286529
FDZ31,OUT045,3143.6336271380264
NCQ29,OUT013,3928.6629184055564
FDP57,OUT010,377.3583843342167
FDL32,OUT027,3019.764419556127
DRB01,OUT035,2635.381129532894
FDJ40,OUT046,1649.6859888075267
FDO24,OUT018,2399.4626737988297
FDO11,OUT018,4723.792259957274
FDA56,OUT035,2029.1705720114733
FDF02,OUT045,1649.6859888075267
FDA10,OUT013,2081.2367108418634
NCI55,OUT017,2090.092751135658
FDZ40,OUT010,181.03452362253418
FDV08,OUT049,746.931515556327
FDN48,OUT013,1410.9881473995717
FDU57,OUT017,2436.98720489049
DRF49,OUT013,1906.949908199585
FDS02,OUT035,3163.128092704063
FDS43,OUT046,3143.6336271380264
FDT16,OUT013,4149.86809294345
FDX19,OUT027,5921.390934417329
FDK15,OUT046,1649.6859888075267
DRA12,OUT049,2139.8778767081476
FDY35,OUT017,823.7012852439893
NCU42,OUT013,2808.0628155618306
FDD26,OUT013,3143.6336271380264
FDR11,OUT018,2399.4626737988297
NCP53,OUT045,3939.3368412068594
FDP34,OUT045,2498.6439036208612
NCV41,OUT019,390.43545852976786
FDN20,OUT018,2572.4979870901707
FDZ16,OUT018,2891.6377327456235
FDZ28,OUT049,2081.2367108418634
NCL55,OUT013,3971.5906153757937
NCJ17,OUT046,1382.0228225538744
FDT37,OUT046,3980.4466556695884
FDV51,OUT049,2799.206775268036
FDZ28,OUT035,2100.7311764079
FDN27,OUT013,1845.416911539911
FDS14,OUT019,444.2168464806904
FDZ58,OUT045,2081.2367108418634
FDD46,OUT046,2448.019160948299
FDJ03,OUT035,834.3397105162315
FDU03,OUT010,470.59922428249575
FDA33,OUT027,3733.2266788133475
NCW53,OUT035,3163.128092704063
NCC55,OUT017,734.2402486231003
FDP52,OUT019,608.6502243945375
FDE39,OUT049,2000.8200661516416
FDB44,OUT035,3505.4466805703596
FDG59,OUT013,743.096288916895
FDI05,OUT013,1060.2318072575115
FDF59,OUT045,2081.2367108418634
FDM39,OUT019,510.3682797382435
FDB14,OUT013,1410.9881473995717
NCS05,OUT019,405.7090508538488
DRJ35,OUT045,959.8755176583728
FDO31,OUT019,358.6995698588691
FDA31,OUT046,2893.8005924161653
FDX40,OUT049,746.931515556327
FDW56,OUT045,4328.280846254295
FDH09,OUT018,656.8381708309288
FDA52,OUT019,454.5076237608313
FDF20,OUT019,506.9310404602398
FDE40,OUT046,959.8755176583728
NCU17,OUT046,1649.6859888075267
NCP14,OUT035,1669.1804543735636
FDN25,OUT027,1706.0697019231056
FDU39,OUT049,959.8755176583728
NCM05,OUT017,4307.229447585185
FDU07,OUT017,2436.98720489049
FDF28,OUT049,2081.2367108418634
FDR57,OUT049,2611.4879941125223
FDJ33,OUT013,2081.2367108418634
DRH23,OUT035,963.9880098525658
FDQ52,OUT046,4027.238979174143
DRK13,OUT035,3163.128092704063
FDP09,OUT046,3477.0961747105284
FDR08,OUT027,2634.6855305962154
FDV50,OUT045,2081.2367108418634
FDT13,OUT049,3152.489667431821
FDJ27,OUT027,2625.8294903024207
FDH21,OUT046,2498.6439036208612
FDW14,OUT027,2255.690417478333
FDL52,OUT049,746.931515556327
FDW28,OUT017,3143.6336271380264
FDL40,OUT049,1546.2439349881388
FDE24,OUT046,2139.8778767081476
FDX35,OUT049,3800.9702469668778
FDP46,OUT017,1382.0228225538744
FDX56,OUT045,3477.0961747105284
FDQ45,OUT049,3152.489667431821
FDK50,OUT027,4078.525151992202
FDY26,OUT045,3477.0961747105284
FDQ09,OUT017,1906.949908199585
FDN39,OUT049,2808.0628155618306
FDP13,OUT017,746.931515556327
FDR51,OUT013,2445.8432451842846
FDZ49,OUT010,546.2631176843612
FDL28,OUT018,3403.650503336802
FDZ10,OUT035,2100.7311764079
FDK38,OUT013,2436.98720489049
DRL49,OUT027,3108.968687418207
FDR15,OUT013,2436.98720489049
FDQ24,OUT035,3991.0850809418303
FDD56,OUT013,2893.8005924161653
NCR42,OUT046,743.096288916895
FDH52,OUT045,1050.9444555210482
FDH57,OUT019,405.7090508538488
FDR15,OUT010,427.0097363631597
FDJ34,OUT035,2100.7311764079
FDW37,OUT035,1445.990577790672
FDQ23,OUT018,1491.6789146882613
FDP34,OUT013,2602.6319538187277
FDE04,OUT027,4643.344219752558
FDC48,OUT045,1295.4450921404198
FDA47,OUT019,444.2168464806904
FDI35,OUT018,2627.2410635016436
NCV05,OUT013,2448.019160948299
FDR28,OUT045,2602.6319538187277
FDH31,OUT017,1642.640736790227
FDP59,OUT019,377.3583843342167
FDS19,OUT018,1029.0659872209117
FDM60,OUT045,746.931515556327
FDJ44,OUT018,2627.2410635016436
DRH51,OUT017,1382.0228225538744
DRC25,OUT017,1382.0228225538744
DRE25,OUT013,1426.496112224635
NCX05,OUT049,1906.949908199585
FDR11,OUT017,2602.6319538187277
DRP47,OUT045,3906.057749442869
DRC49,OUT019,348.2081827277585
FDQ47,OUT027,1120.3144060783532
FDL20,OUT013,1727.8812851712037
FDM34,OUT035,2168.2283825679788
NCN55,OUT013,3939.3368412068594
FDD41,OUT035,1669.1804543735636
FDE52,OUT049,1410.9881473995717
NCT18,OUT019,454.5076237608313
FDJ32,OUT018,801.8684435391074
FDE16,OUT046,3477.0961747105284
FDZ09,OUT045,2602.6319538187277
DRZ11,OUT046,2081.2367108418634
FDK41,OUT049,1382.0228225538744
FDE56,OUT049,959.8755176583728
FDH34,OUT013,3143.6336271380264
DRI49,OUT013,1286.5890518466251
DRI59,OUT046,3700.6301075856886
DRC36,OUT049,2893.8005924161653
FDS15,OUT019,377.3583843342167
FDI07,OUT018,2882.781692451829
FDZ15,OUT018,1741.3694414822762
NCX41,OUT027,5472.338893573518
NCO29,OUT019,426.25003638200207
FDF57,OUT013,2799.206775268036
FDI33,OUT035,1430.4826129656087
DRJ47,OUT049,2893.8005924161653
FDB34,OUT046,1382.0228225538744
FDY22,OUT027,3211.7517897844027
DRL11,OUT017,2602.6319538187277
FDY46,OUT035,3163.128092704063
FDG17,OUT013,4163.429446721729
FDE52,OUT018,1232.8717887284038
DRP47,OUT027,5952.096114772796
FDO01,OUT010,359.93024374456724
FDL09,OUT046,2799.206775268036
FDR57,OUT013,2507.499943914656
DRD37,OUT035,843.1957508100262
FDQ36,OUT027,1133.0056730115796
FDL33,OUT049,3143.6336271380264
FDL48,OUT045,814.8452449501947
FDL28,OUT049,3823.0887809857136
NCN29,OUT046,823.7012852439893
FDO13,OUT035,2818.7012408340725
FDB38,OUT045,2602.6319538187277
FDI36,OUT035,3163.128092704063
FDI58,OUT035,1430.4826129656087
FDH22,OUT018,1878.0674308219627
FDQ27,OUT013,1649.6859888075267
FDT33,OUT046,2799.206775268036
FDC56,OUT045,2000.8200661516416
FDF14,OUT046,2436.98720489049
FDQ39,OUT017,3143.6336271380264
NCM43,OUT017,2710.3793561033
FDS46,OUT035,2020.3145317176786
FDI22,OUT049,3405.279815100834
NCE43,OUT045,2799.206775268036
FDZ36,OUT010,506.9310404602398
FDR13,OUT019,415.01386728707575
FDP46,OUT018,1252.9810732803064
FDW56,OUT019,1799.9008591372851
FDB40,OUT017,2445.8432451842846
FDM28,OUT018,2627.2410635016436
FDV49,OUT013,4021.6280418322262
NCS53,OUT018,2295.4746236009632
FDO03,OUT049,3964.9968883067436
FDT15,OUT035,3163.128092704063
FDD33,OUT049,3800.9702469668778
FDX13,OUT017,3980.4466556695884
FDH60,OUT013,3143.6336271380264
DRH51,OUT046,1382.0228225538744
NCL07,OUT049,755.7875558501216
FDW51,OUT045,3405.279815100834
FDF21,OUT019,506.9310404602398
FDH26,OUT019,405.7090508538488
FDJ03,OUT049,814.8452449501947
